Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,selected_features,synthetic_rows,retained_trees,mean_tree_purity,inner_score,train_time,n_estimators,max_depth,min_samples_leaf,max_features,purity_threshold
0.528525641025641,0.22343125774735292,0.37227901367485916,0.17001758130843406,0.5786842742395618,9,extrapolation,drf_de_margin,0.4,12480,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.5016666666666667,0.21935793340109747,0.3518850732607686,0.15915216633828247,0.5506270953233392,9,extrapolation,drf_de_margin,0.5,15600,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.45096153846153847,0.20406358823455661,0.2955545379162647,0.15671532020754167,0.5019949547362155,9,extrapolation,drf_de_full,1.0,31200,18,13720,16,0.38587292517242744,0.26031945326755357,27.84229564666748,47,6,2,0.39336238604661394,0.6139523871665715
0.9,0.4642857142857143,0.7842575019174277,0.3728571428571429,0.8871428571428572,42,interpolation,drf_de_margin,0.01,80,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.9125,0.36,0.7585030113504742,0.36507936507936506,0.8990079365079365,42,interpolation,drf_de_margin,0.02,160,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.9125,0.3571428571428571,0.7478398509871731,0.36134448226856597,0.898944046005883,42,interpolation,drf_de_margin,0.03,240,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.9325,0.4754540102350437,0.807589138744859,0.4225042861395998,0.9233425921648342,42,interpolation,drf_de_margin,0.05,400,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.925,0.45875635969999223,0.805992481211071,0.417192762350842,0.9112878810848108,42,interpolation,drf_de_margin,0.08,640,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.92,0.44323770981521565,0.8004065126661748,0.41473577905113174,0.9025318118948823,42,interpolation,drf_de_margin,0.1,800,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.815625,0.3692296132452055,0.6176229200723757,0.35446702457471674,0.8148678812787001,42,interpolation,drf_de_margin,0.2,1600,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.7304166666666667,0.3808915551156183,0.5309372009338051,0.3628148754210999,0.7461014794484923,42,interpolation,drf_de_margin,0.3,2400,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.664375,0.359479640737087,0.4607725405072509,0.33465625791919207,0.6974249017208181,42,interpolation,drf_de_margin,0.4,3200,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.62675,0.35563195143345094,0.42515712938736006,0.3194159018981453,0.6649012365918654,42,interpolation,drf_de_margin,0.5,4000,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.498625,0.34026124091270005,0.2788025412611135,0.25539742547255023,0.5536490430589082,42,interpolation,drf_de_full,1.0,8000,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.9775641025641025,0.6,0.599363074141755,0.6257982120051085,0.9678995972099421,42,extrapolation,drf_de_margin,0.01,312,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.9711538461538461,0.5833333333333334,0.49702936875490705,0.6141215106732348,0.9583175445244411,42,extrapolation,drf_de_margin,0.02,624,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.9668803418803419,0.57120232708468,0.6328297360712128,0.522333029289551,0.9530042622433926,42,extrapolation,drf_de_margin,0.03,936,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.9044871794871795,0.47408025998949904,0.4275511901404935,0.3220308667952289,0.9134389821037341,42,extrapolation,drf_de_margin,0.05,1560,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.9006410256410257,0.33305388607933695,0.6883651545885244,0.28079853839867686,0.91089689356245,42,extrapolation,drf_de_margin,0.08,2496,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.9009615384615385,0.329163121185737,0.7320061341901613,0.2983683683586765,0.9048266095187081,42,extrapolation,drf_de_margin,0.1,3120,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.86875,0.34837858561241736,0.7466087932639329,0.2831133003026131,0.8549423059276485,42,extrapolation,drf_de_margin,0.2,6240,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.8316239316239317,0.28076379604123414,0.7012661969962151,0.23896649878432086,0.8123021870467235,42,extrapolation,drf_de_margin,0.3,9360,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.8008012820512821,0.27269696691153933,0.6583282936903149,0.23468904108948632,0.7862403672141353,42,extrapolation,drf_de_margin,0.4,12480,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.7652564102564102,0.27512409734023124,0.6075941043670231,0.2321875216990901,0.7534516784988611,42,extrapolation,drf_de_margin,0.5,15600,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
0.5777884615384615,0.220640197865098,0.3923915718188687,0.18809375426485464,0.5978708389904461,42,extrapolation,drf_de_full,1.0,31200,18,13720,29,0.6139686016358987,0.40091902497610843,35.28697896003723,84,10,2,0.6573693210604862,0.8863200093795556
