Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,n_features,train_time
0.9154166666666667,0.4415152504718303,0.7253199184179236,0.4531889958824297,0.8889966280595011,4,interpolation,meta_information_tensor_margin,0.3,2400,77,5.450143814086914
0.875,0.44734769124630525,0.6475092246972188,0.4610280469021907,0.8471892059803023,4,interpolation,meta_information_tensor_margin,0.4,3200,77,5.450143814086914
0.838,0.3980591557463127,0.5874455016128173,0.4106348508933069,0.8118383528827621,4,interpolation,meta_information_tensor_margin,0.5,4000,77,5.450143814086914
0.658625,0.29105979504056007,0.36630286093221,0.32044916460583517,0.6631972686305099,4,interpolation,meta_information_tensor_full,1.0,8000,77,5.450143814086914
0.9595588235294118,0.75,0.8685566619573859,0.7439824945295405,0.9398249452954048,4,extrapolation,meta_information_tensor_margin,0.01,272,77,5.450143814086914
0.9650735294117647,0.6,0.8800179756510891,0.5958740499457111,0.9479705563006962,4,extrapolation,meta_information_tensor_margin,0.02,544,77,5.450143814086914
0.9656862745098039,0.5959595959595959,0.8842458314727367,0.5888922476918725,0.9500839225046468,4,extrapolation,meta_information_tensor_margin,0.03,816,77,5.450143814086914
0.9661764705882353,0.4977924944812362,0.8757574108404087,0.48552290067049514,0.9503402720424283,4,extrapolation,meta_information_tensor_margin,0.05,1360,77,5.450143814086914
0.9659926470588235,0.42715700141442714,0.8578971749571087,0.4156369059668263,0.9497778709716365,4,extrapolation,meta_information_tensor_margin,0.08,2176,77,5.450143814086914
0.9636029411764706,0.419781239244774,0.8422165733114138,0.4061829267436542,0.9467477400988336,4,extrapolation,meta_information_tensor_margin,0.1,2720,77,5.450143814086914
0.9580882352941177,0.38789090863583725,0.8243169831427846,0.3812736250580252,0.9393550893402244,4,extrapolation,meta_information_tensor_margin,0.2,5440,77,5.450143814086914
0.9455882352941176,0.34931201523839606,0.8011572279583031,0.3416960166131457,0.9224057301236905,4,extrapolation,meta_information_tensor_margin,0.3,8160,77,5.450143814086914
0.9286764705882353,0.35527865264972036,0.7802493906141583,0.3477134065012067,0.9000470705193894,4,extrapolation,meta_information_tensor_margin,0.4,10880,77,5.450143814086914
0.9096323529411765,0.3197439015655824,0.755917723702034,0.31295450176517847,0.8763977193044991,4,extrapolation,meta_information_tensor_margin,0.5,13600,77,5.450143814086914
0.7010294117647059,0.2343092608828549,0.49844058033005395,0.2221220164650454,0.6552393697604029,4,extrapolation,meta_information_tensor_full,1.0,27200,77,5.450143814086914
0.9875,0.75,0.9579519083096006,0.7481203007518797,0.9812969924812031,5,interpolation,meta_information_tensor_margin,0.01,80,77,5.472548723220825
0.9875,0.7481060606060606,0.9584508960308322,0.7422921071176884,0.9844476744186046,5,interpolation,meta_information_tensor_margin,0.02,160,77,5.472548723220825
0.9875,0.7989898989898989,0.9586209498814104,0.7948523013510419,0.9833869551942599,5,interpolation,meta_information_tensor_margin,0.03,240,77,5.472548723220825
0.99,0.7994100294985251,0.9626227192573625,0.7963543936092956,0.9862801379811184,5,interpolation,meta_information_tensor_margin,0.05,400,77,5.472548723220825
0.9875,0.7996350364963504,0.9509170823280004,0.7962492437991531,0.9820742589231699,5,interpolation,meta_information_tensor_margin,0.08,640,77,5.472548723220825
