Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,epochs,hidden,heads,knn,train_time
0.858578431372549,0.28194418138411664,0.6975014436604229,0.25830747220968886,0.819064421211161,7,extrapolation,resgat_margin,0.3,8160,80,96,4,4,1.5576751232147217
0.8183823529411764,0.27458259731407,0.645867463209694,0.22895701450346603,0.7708411307956258,7,extrapolation,resgat_margin,0.4,10880,80,96,4,4,1.5576751232147217
0.7861029411764706,0.25933933700189654,0.6027391068415793,0.21418852554047918,0.7358979145672057,7,extrapolation,resgat_margin,0.5,13600,80,96,4,4,1.5576751232147217
0.631875,0.23125912188096406,0.4223747870508804,0.16715807820288334,0.5936220652995444,7,extrapolation,resgat_full,1.0,27200,80,96,4,4,1.5576751232147217
1.0,1.0,1.0,1.0,1.0,8,interpolation,resgat_margin,0.01,80,80,96,4,4,1.524299144744873
0.98125,0.5978021978021978,0.9631075040026849,0.5951945939181579,0.9750750844700289,8,interpolation,resgat_margin,0.02,160,80,96,4,4,1.524299144744873
0.9791666666666666,0.5987012987012987,0.9560017511238447,0.595542329891554,0.9709467556070379,8,interpolation,resgat_margin,0.03,240,80,96,4,4,1.524299144744873
0.9725,0.49790804002760525,0.9374345380023368,0.49436678434414594,0.9614351243529058,8,interpolation,resgat_margin,0.05,400,80,96,4,4,1.524299144744873
0.9734375,0.6235708735708736,0.935708370583115,0.6377187627187627,0.9625658195970695,8,interpolation,resgat_margin,0.08,640,80,96,4,4,1.524299144744873
0.9675,0.5418361269463116,0.9199734433938674,0.5506059054446151,0.9533273596176822,8,interpolation,resgat_margin,0.1,800,80,96,4,4,1.524299144744873
0.94875,0.5311765741487924,0.8755447866660765,0.5489850982692027,0.9304214319316689,8,interpolation,resgat_margin,0.2,1600,80,96,4,4,1.524299144744873
0.9054166666666666,0.5295006249280909,0.7777578330304284,0.4993464660290945,0.8920416589295385,8,interpolation,resgat_margin,0.3,2400,80,96,4,4,1.524299144744873
0.8440625,0.5820642134394596,0.6709613603591835,0.5215287576829576,0.8483674292001178,8,interpolation,resgat_margin,0.4,3200,80,96,4,4,1.524299144744873
0.78925,0.5723537608270318,0.5946415265935732,0.49205447002157543,0.8069349593707981,8,interpolation,resgat_margin,0.5,4000,80,96,4,4,1.524299144744873
0.631125,0.5103773844890598,0.4094752366199001,0.37450852878464713,0.6685959799417869,8,interpolation,resgat_full,1.0,8000,80,96,4,4,1.524299144744873
0.8602941176470589,0.4771739130434782,0.6065705521415584,0.3274191031921865,0.8680919476724444,8,extrapolation,resgat_margin,0.01,272,80,96,4,4,1.524299144744873
0.8805147058823529,0.4821802935010482,0.5889930104038598,0.3257328990228013,0.8876341253113623,8,extrapolation,resgat_margin,0.02,544,80,96,4,4,1.524299144744873
0.8982843137254902,0.4904960593416783,0.6177656399051452,0.44410904653358196,0.9001612598482785,8,extrapolation,resgat_margin,0.03,816,80,96,4,4,1.524299144744873
0.9088235294117647,0.4213814238566714,0.619592981301742,0.38229348847571076,0.908729097977358,8,extrapolation,resgat_margin,0.05,1360,80,96,4,4,1.524299144744873
0.8947610294117647,0.45004975183546614,0.6261108452876247,0.3955680991694552,0.8888310091221183,8,extrapolation,resgat_margin,0.08,2176,80,96,4,4,1.524299144744873
0.8661764705882353,0.4257911553930447,0.6049320721027632,0.36191919253073684,0.8576367229621843,8,extrapolation,resgat_margin,0.1,2720,80,96,4,4,1.524299144744873
0.8279411764705882,0.345283395409081,0.6381576744280943,0.31323229231885236,0.8099160944832893,8,extrapolation,resgat_margin,0.2,5440,80,96,4,4,1.524299144744873
0.7964460784313725,0.3420613679504737,0.63586956188966,0.29953418554539424,0.771952298026462,8,extrapolation,resgat_margin,0.3,8160,80,96,4,4,1.524299144744873
0.7834558823529412,0.33962104202480253,0.6293330554491721,0.2826838496804918,0.7593507198236951,8,extrapolation,resgat_margin,0.4,10880,80,96,4,4,1.524299144744873
0.7609558823529412,0.30689061004985674,0.6045392405335205,0.24634235455534903,0.7382163678860153,8,extrapolation,resgat_margin,0.5,13600,80,96,4,4,1.524299144744873
0.596139705882353,0.2883229699788327,0.42740353117288,0.19913682434814986,0.5988449671184848,8,extrapolation,resgat_full,1.0,27200,80,96,4,4,1.524299144744873
0.9625,0.9838709677419355,0.909300929262119,0.8806244260789714,0.9682851239669421,9,interpolation,resgat_margin,0.01,80,80,96,4,4,1.5093910694122314
0.98125,0.9925925925925926,0.9367933872641123,0.9053455907388491,0.9837014811031665,9,interpolation,resgat_margin,0.02,160,80,96,4,4,1.5093910694122314
0.9791666666666666,0.7451219512195122,0.924614612538227,0.5313628899835796,0.9818623426382047,9,interpolation,resgat_margin,0.03,240,80,96,4,4,1.5093910694122314
0.9625,0.7321785857200023,0.8652946448999507,0.5116834899640329,0.9709319526627219,9,interpolation,resgat_margin,0.05,400,80,96,4,4,1.5093910694122314
0.9234375,0.656126213592233,0.7904171105834034,0.46115699420824413,0.9336616060763065,9,interpolation,resgat_margin,0.08,640,80,96,4,4,1.5093910694122314
0.895,0.47408850664974206,0.740789385598392,0.4140924430050567,0.9104137764890237,9,interpolation,resgat_margin,0.1,800,80,96,4,4,1.5093910694122314
0.81375,0.5038867405348401,0.6686090034407266,0.5129038069011013,0.840823716567262,9,interpolation,resgat_margin,0.2,1600,80,96,4,4,1.5093910694122314
0.7470833333333333,0.5040805831265661,0.5961430514711159,0.47655640148402145,0.774562881857286,9,interpolation,resgat_margin,0.3,2400,80,96,4,4,1.5093910694122314
0.7134375,0.513920097708008,0.5601378487029632,0.47267573957557524,0.7462743357737058,9,interpolation,resgat_margin,0.4,3200,80,96,4,4,1.5093910694122314
0.67975,0.5129309589054164,0.5261940393575635,0.3991490291518033,0.7124558462142141,9,interpolation,resgat_margin,0.5,4000,80,96,4,4,1.5093910694122314
0.571,0.43205154740868185,0.40460373059785587,0.3132481046215722,0.5999771187343257,9,interpolation,resgat_full,1.0,8000,80,96,4,4,1.5093910694122314
0.9742647058823529,0.5357142857142857,0.5440231009459958,0.5592043314500942,0.964324041763598,9,extrapolation,resgat_margin,0.01,272,80,96,4,4,1.5093910694122314
0.9705882352941176,0.4833333333333334,0.632649719419718,0.5145994397759104,0.9598910446531552,9,extrapolation,resgat_margin,0.02,544,80,96,4,4,1.5093910694122314
0.8713235294117647,0.3995244888254874,0.49011166652982513,0.3495583963960404,0.8557696517187421,9,extrapolation,resgat_margin,0.03,816,80,96,4,4,1.5093910694122314
0.8764705882352941,0.33849508514467674,0.5296639077049765,0.27644855616995134,0.8577209878705487,9,extrapolation,resgat_margin,0.05,1360,80,96,4,4,1.5093910694122314
0.9039522058823529,0.3508334241095831,0.5445001902855591,0.3128151867777996,0.8839222904340107,9,extrapolation,resgat_margin,0.08,2176,80,96,4,4,1.5093910694122314
0.9121323529411764,0.34821677992005384,0.5497254799577579,0.31984689764188245,0.8904594264363309,9,extrapolation,resgat_margin,0.1,2720,80,96,4,4,1.5093910694122314
0.9198529411764705,0.34957028963418685,0.5699843128502273,0.31717171717171716,0.8937751347767489,9,extrapolation,resgat_margin,0.2,5440,80,96,4,4,1.5093910694122314
0.9069852941176471,0.3155877911268806,0.5945975608224182,0.2847957077803362,0.87775977680288,9,extrapolation,resgat_margin,0.3,8160,80,96,4,4,1.5093910694122314
0.884375,0.299862792462498,0.6135169237514354,0.2720523183292245,0.852966052597262,9,extrapolation,resgat_margin,0.4,10880,80,96,4,4,1.5093910694122314
0.8621323529411765,0.3170630546318462,0.6415707876116165,0.2848367177375114,0.8296283331027202,9,extrapolation,resgat_margin,0.5,13600,80,96,4,4,1.5093910694122314
0.7002941176470588,0.27961222770702315,0.5035802780548383,0.22409705476683042,0.6565229142106493,9,extrapolation,resgat_full,1.0,27200,80,96,4,4,1.5093910694122314
0.9875,0.75,0.747607649407247,0.5555555555555555,0.9916666666666666,42,interpolation,resgat_margin,0.01,80,80,96,4,4,1.522245168685913
0.96875,0.5583333333333333,0.8770203056329966,0.47854014598540145,0.9656706204379562,42,interpolation,resgat_margin,0.02,160,80,96,4,4,1.522245168685913
0.9541666666666667,0.31349206349206354,0.8527241746693165,0.3294566103726409,0.9425536987369049,42,interpolation,resgat_margin,0.03,240,80,96,4,4,1.522245168685913
0.95,0.2752016129032258,0.8439945669873382,0.29088786482334866,0.9368023348694318,42,interpolation,resgat_margin,0.05,400,80,96,4,4,1.522245168685913
0.946875,0.2754680225326083,0.8468327312235847,0.291115789291299,0.9310338940652085,42,interpolation,resgat_margin,0.08,640,80,96,4,4,1.522245168685913
0.93,0.274512755329587,0.8116743651690244,0.28906849993806516,0.910805276848755,42,interpolation,resgat_margin,0.1,800,80,96,4,4,1.522245168685913
0.92125,0.2798016571836797,0.7949424178909006,0.2978164214715012,0.9030257612814542,42,interpolation,resgat_margin,0.2,1600,80,96,4,4,1.522245168685913
0.89375,0.3139711645958056,0.7427571839051371,0.32024868605453166,0.8741967769573427,42,interpolation,resgat_margin,0.3,2400,80,96,4,4,1.522245168685913
0.876875,0.3705104591513199,0.7146991823015929,0.3908511376258337,0.8614630295189962,42,interpolation,resgat_margin,0.4,3200,80,96,4,4,1.522245168685913
0.8555,0.45297487168473666,0.6894160415777092,0.45376233090616624,0.8452086308641166,42,interpolation,resgat_margin,0.5,4000,80,96,4,4,1.522245168685913
0.687375,0.4518740571503591,0.47219624082721456,0.383142560262432,0.7072996814318896,42,interpolation,resgat_full,1.0,8000,80,96,4,4,1.522245168685913
0.6911764705882353,0.3541666666666667,0.46863990757764223,0.2719040556728082,0.6648613212896819,42,extrapolation,resgat_margin,0.01,272,80,96,4,4,1.522245168685913
0.7610294117647058,0.3630608974358974,0.5484622344401808,0.2637372641951507,0.7205356657664873,42,extrapolation,resgat_margin,0.02,544,80,96,4,4,1.522245168685913
0.8174019607843137,0.37362756484707704,0.589887950487487,0.28350125350336103,0.778801180248954,42,extrapolation,resgat_margin,0.03,816,80,96,4,4,1.522245168685913
0.8676470588235294,0.41867760617760613,0.6769104051449266,0.3754329244065639,0.8271313738520587,42,extrapolation,resgat_margin,0.05,1360,80,96,4,4,1.522245168685913
0.8975183823529411,0.432535102363132,0.7555631485247141,0.42915117990926155,0.8601467575380547,42,extrapolation,resgat_margin,0.08,2176,80,96,4,4,1.522245168685913
0.9058823529411765,0.371440971680181,0.7753453948427669,0.3714662638406752,0.8706306694683968,42,extrapolation,resgat_margin,0.1,2720,80,96,4,4,1.522245168685913
0.9029411764705882,0.3183875914315569,0.7651208547137762,0.31952324976333324,0.8686459916796939,42,extrapolation,resgat_margin,0.2,5440,80,96,4,4,1.522245168685913
0.8900735294117647,0.2786765132632901,0.7271927225945064,0.2714994178547692,0.8559804658080654,42,extrapolation,resgat_margin,0.3,8160,80,96,4,4,1.522245168685913
0.8704044117647058,0.2896529637483028,0.6839710486667074,0.29050107351848803,0.8376883810479442,42,extrapolation,resgat_margin,0.4,10880,80,96,4,4,1.522245168685913
0.8410294117647059,0.27902292310465576,0.6441430394449202,0.27520278107843626,0.8101541852404786,42,extrapolation,resgat_margin,0.5,13600,80,96,4,4,1.522245168685913
0.6716911764705882,0.27017928860579105,0.4801420089382368,0.2318767527294171,0.644521258765794,42,extrapolation,resgat_full,1.0,27200,80,96,4,4,1.522245168685913
